departamento,campania_inicio,z_rinde,es_anomala,confianza_anomalia
25 De Mayo,1999,-0.5609941584401318,False,False
25 De Mayo,1999,-0.7639094094300128,False,False
25 De Mayo,1999,-1.0954451150103368,False,False
25 De Mayo,1999,-1.1360171563070154,False,False
25 De Mayo,1999,-0.7841515268245552,False,False
25 De Mayo,1999,-1.0954451150103783,False,False
25 De Mayo,2000,21.635041021454906,False,False
25 De Mayo,2000,1.7830595679974268,False,False
25 De Mayo,2000,1.095445115010333,False,False
25 De Mayo,2000,-1.430785456340027,False,False
25 De Mayo,2000,-1.2417128608214076,False,False
25 De Mayo,2000,-1.095445115010333,False,False
25 De Mayo,2000,-0.4469919722168599,False,False
25 De Mayo,2000,-0.17436172186076643,False,False
25 De Mayo,2000,1.0954451150103337,False,False
25 De Mayo,2001,6.209550920456736,False,False
25 De Mayo,2001,1.7144369895263483,False,False
25 De Mayo,2001,1.095445115010334,False,False
25 De Mayo,2001,-0.8250649804897042,False,False
25 De Mayo,2001,-0.9444246019944865,False,False
25 De Mayo,2001,-1.095445115010336,False,False
25 De Mayo,2001,-1.682443735961114,True,False
25 De Mayo,2001,-1.114768966132535,False,False
25 De Mayo,2001,-1.0954451150103355,False,False
25 De Mayo,2002,7.943498535373549,False,False
25 De Mayo,2002,1.7488445293780506,False,False
25 De Mayo,2002,1.0954451150103328,False,False
25 De Mayo,2002,-0.83924559094781,False,False
25 De Mayo,2002,-0.9531673066689754,False,False
25 De Mayo,2002,-1.0954451150103333,False,False
25 De Mayo,2002,-0.8048016141155964,False,False
25 De Mayo,2002,-0.5145660941971224,False,False
25 De Mayo,2002,-1.0954451150103568,False,False
25 De Mayo,2003,47.65186250295024,False,False
25 De Mayo,2003,1.787638714593373,False,False
25 De Mayo,2003,1.0954451150103328,False,False
25 De Mayo,2003,-0.7278853861688157,False,False
25 De Mayo,2003,-0.8819357354556807,False,False
25 De Mayo,2003,-1.095445115010334,False,False
25 De Mayo,2003,-1.405730655501094,False,False
25 De Mayo,2003,-0.9645899447966857,False,False
25 De Mayo,2003,-1.0954451150103348,False,False
25 De Mayo,2004,7.429580182966001,False,False
25 De Mayo,2004,1.7435360806617095,False,False
25 De Mayo,2004,1.0954451150103326,False,False
25 De Mayo,2004,-1.043534466373133,False,False
25 De Mayo,2004,-1.0689302374364504,False,False
25 De Mayo,2004,-1.095445115010333,False,False
25 De Mayo,2004,-1.0524864830491434,False,False
25 De Mayo,2004,-0.721067386724595,False,False
25 De Mayo,2004,-1.0954451150103357,False,False
25 De Mayo,2005,9.31128347758784,False,False
25 De Mayo,2005,1.7591864148251217,False,False
25 De Mayo,2005,1.0954451150103326,False,False
25 De Mayo,2005,-0.7081665389965788,False,False
25 De Mayo,2005,-0.868700592012504,False,False
25 De Mayo,2005,-1.0954451150103333,False,False
25 De Mayo,2005,-0.8356280043989078,False,False
25 De Mayo,2005,-0.5417701258121392,False,False
25 De Mayo,2005,-1.095445115010354,False,False
25 De Mayo,2006,46.13041095432467,False,False
25 De Mayo,2006,1.7875577799499274,False,False
25 De Mayo,2006,1.0954451150103326,False,False
25 De Mayo,2006,-0.9057576492076779,False,False
25 De Mayo,2006,-0.9929232388068552,False,False
25 De Mayo,2006,-1.0954451150103333,False,False
25 De Mayo,2006,-1.3653373897230237,False,False
25 De Mayo,2006,-0.9397934234884374,False,False
25 De Mayo,2006,-1.0954451150103335,False,False
25 De Mayo,2007,4.823001409142715,False,False
25 De Mayo,2007,1.6900866608129494,False,False
25 De Mayo,2007,1.0954451150103326,False,False
25 De Mayo,2007,-0.4451808914882174,False,False
25 De Mayo,2007,-0.6739971957188253,False,False
25 De Mayo,2007,-1.095445115010334,False,False
25 De Mayo,2007,-1.7791271726054352,True,False
25 De Mayo,2007,-1.1597398419687437,False,False
25 De Mayo,2007,-1.095445115010333,False,False
25 De Mayo,2008,2.312606353910702,False,False
25 De Mayo,2008,1.4768656253944363,False,False
25 De Mayo,2008,1.0954451150103326,False,False
25 De Mayo,2008,-0.6085806194501849,False,False
25 De Mayo,2008,-0.798955675102186,False,False
25 De Mayo,2008,-1.095445115010334,False,False
25 De Mayo,2008,-1.6127386415429912,True,False
25 De Mayo,2008,-1.0800391911827467,False,False
25 De Mayo,2008,-1.0954451150103335,False,False
25 De Mayo,2009,8.87917216001583,False,False
25 De Mayo,2009,1.7563966527772126,False,False
25 De Mayo,2009,1.0954451150103326,False,False
25 De Mayo,2009,-0.4871544684580396,False,False
25 De Mayo,2009,-0.7073341805599485,False,False
25 De Mayo,2009,-1.0954451150103337,False,False
25 De Mayo,2009,-1.0244766569222519,False,False
25 De Mayo,2009,-0.6991527333855659,False,False
25 De Mayo,2009,-1.0954451150103557,False,False
25 De Mayo,2010,9.886129029441193,False,False
25 De Mayo,2010,1.7623765793182429,False,False
25 De Mayo,2010,1.0954451150103335,False,False
25 De Mayo,2010,-0.7835547994560728,False,False
25 De Mayo,2010,-0.9182856406471228,False,False
25 De Mayo,2010,-1.0954451150103344,False,False
25 De Mayo,2010,-0.9901574493229762,False,False
25 De Mayo,2010,-0.6717868276043437,False,False
25 De Mayo,2010,-1.0954451150103934,False,False
25 De Mayo,2011,8.775948829299724,False,False
25 De Mayo,2011,1.7556725881922353,False,False
25 De Mayo,2011,1.0954451150103353,False,False
25 De Mayo,2011,-0.7991798367238502,False,False
25 De Mayo,2011,-0.9282208438691261,False,False
25 De Mayo,2011,-1.095445115010337,False,False
25 De Mayo,2011,-2.167899406619221,True,False
25 De Mayo,2011,-1.3077520973167378,False,False
25 De Mayo,2011,-1.0954451150103361,False,False
25 De Mayo,2012,6.41980989477208,False,False
25 De Mayo,2012,1.7295558450460842,False,False
25 De Mayo,2012,1.0954451150103328,False,False
25 De Mayo,2012,-0.7807754577039377,False,False
25 De Mayo,2012,-0.9165061785373056,False,False
25 De Mayo,2012,-1.0954451150103335,False,False
25 De Mayo,2012,-0.6796920858239026,False,False
25 De Mayo,2012,-0.4002597713895946,False,False
25 De Mayo,2012,1.0954451150109823,False,False
25 De Mayo,2013,49.48047201869885,False,False
25 De Mayo,2013,1.7877011200273731,False,False
25 De Mayo,2013,1.0954451150103337,False,False
25 De Mayo,2013,-0.5591781926948175,False,False
25 De Mayo,2013,-0.7625499766171563,False,False
25 De Mayo,2013,-1.0954451150103357,False,False
25 De Mayo,2013,-1.1347781433856836,False,False
25 De Mayo,2013,-0.7832407786084364,False,False
25 De Mayo,2013,-1.0954451150103868,False,False
25 De Mayo,2014,12.76829594371336,False,False
25 De Mayo,2014,1.7726451705173922,False,False
25 De Mayo,2014,1.0954451150103335,False,False
25 De Mayo,2014,-0.8506719268823185,False,False
25 De Mayo,2014,-0.9601432645989163,False,False
25 De Mayo,2014,-1.0954451150103344,False,False
25 De Mayo,2014,-0.9768737412384191,False,False
25 De Mayo,2014,-0.6610436384778261,False,False
25 De Mayo,2014,-1.0954451150104105,False,False
25 De Mayo,2015,14.084672336232872,False,False
25 De Mayo,2015,1.775449232272954,False,False
25 De Mayo,2015,1.0954451150103335,False,False
25 De Mayo,2015,-0.6066458569879218,False,False
25 De Mayo,2015,-0.7975524665837072,False,False
25 De Mayo,2015,-1.0954451150103357,False,False
25 De Mayo,2015,-1.4873116602172844,False,False
25 De Mayo,2015,-1.0123669197706202,False,False
25 De Mayo,2015,-1.0954451150103435,False,False
25 De Mayo,2016,5.713498050838258,False,False
25 De Mayo,2016,1.7156384268257325,False,False
25 De Mayo,2016,1.0954451150103335,False,False
25 De Mayo,2016,-0.6085806194501854,False,False
25 De Mayo,2016,-0.7989556751021867,False,False
25 De Mayo,2016,-1.0954451150103353,False,False
25 De Mayo,2016,-1.3527087405051863,False,False
25 De Mayo,2016,-0.9318831807394994,False,False
25 De Mayo,2016,-1.0954451150103472,False,False
25 De Mayo,2017,2.43432247780077,False,False
25 De Mayo,2017,1.4979684070239783,False,False
25 De Mayo,2017,1.0954451150103373,False,False
25 De Mayo,2017,-0.5336783893640108,False,False
25 De Mayo,2017,-0.7432902648054641,False,False
25 De Mayo,2017,-1.0954451150103448,False,False
25 De Mayo,2017,-1.2374472595487218,False,False
25 De Mayo,2017,-0.8561512272127431,False,False
25 De Mayo,2017,-1.0954451150104607,False,False
25 De Mayo,2018,18.257418583507636,False,False
25 De Mayo,2018,1.7807702679488107,False,False
25 De Mayo,2018,1.095445115010334,False,False
25 De Mayo,2018,-1.0950940108068052,False,False
25 De Mayo,2018,-1.0952695375866615,False,False
25 De Mayo,2018,-1.095445115010334,False,False
25 De Mayo,2018,-0.1336559629329145,False,False
25 De Mayo,2018,0.14143366368742402,False,False
25 De Mayo,2018,1.095445115010345,False,False
25 De Mayo,2019,4.061550281237103,False,False
25 De Mayo,2019,1.621000364112447,False,False
25 De Mayo,2019,1.095445115010338,False,False
25 De Mayo,2019,-2.0966583921703252,True,False
25 De Mayo,2019,-1.4340174992030743,False,False
25 De Mayo,2019,-1.0954451150103346,False,False
25 De Mayo,2019,-0.08367983517440054,False,False
25 De Mayo,2019,0.19134594929397647,False,False
25 De Mayo,2019,1.0954451150103455,False,False
25 De Mayo,2020,3.855537218516807,False,False
25 De Mayo,2020,1.604111738643572,False,False
25 De Mayo,2020,1.0954451150103388,False,False
25 De Mayo,2020,-2.475731056031385,True,False
25 De Mayo,2020,-1.504703014402474,True,False
25 De Mayo,2020,-1.0954451150103341,False,False
25 De Mayo,2020,-0.23009349447705646,False,False
25 De Mayo,2020,0.04427631509527065,False,False
25 De Mayo,2020,1.0954451150103495,False,False
25 De Mayo,2021,4.838215924629049,False,False
25 De Mayo,2021,1.668115312456605,False,False
25 De Mayo,2021,1.0954451150103373,False,False
25 De Mayo,2021,-1.9068859409439214,True,False
25 De Mayo,2021,-1.3896296255058622,False,False
25 De Mayo,2021,-1.0954451150103348,False,False
25 De Mayo,2021,-0.44941338051706026,False,False
25 De Mayo,2021,-0.17677669529663734,False,False
25 De Mayo,2021,1.095445115010397,False,False
25 De Mayo,2022,4.355698433493731,False,False
25 De Mayo,2022,1.6415243568475388,False,False
25 De Mayo,2022,1.0954451150103528,False,False
25 De Mayo,2022,-2.0148834609423054,True,False
25 De Mayo,2022,-1.4157355832404646,False,False
25 De Mayo,2022,-1.0954451150103413,False,False
25 De Mayo,2022,0.31797609399024246,False,False
25 De Mayo,2022,0.5679145655237282,False,False
25 De Mayo,2022,1.0954451150103566,False,False
25 De Mayo,2023,5.522869121510553,False,False
25 De Mayo,2023,1.695294596552527,False,False
25 De Mayo,2023,1.0954451150103373,False,False
25 De Mayo,2023,-2.660366707882249,True,False
25 De Mayo,2023,-1.5322617553657505,True,False
25 De Mayo,2023,-1.0954451150103337,False,False
25 De Mayo,2023,-0.1498044601723533,False,False
25 De Mayo,2023,0.12522868763680078,False,False
25 De Mayo,2023,1.0954451150103408,False,False
25 De Mayo,2024,4.951097813720575,False,False
25 De Mayo,2024,1.6733274228744777,False,False
25 De Mayo,2024,1.0954451150103348,False,False
25 De Mayo,2024,-1.757807277574724,True,False
25 De Mayo,2024,-1.349517983941499,False,False
25 De Mayo,2024,-1.0954451150103337,False,False
25 De Mayo,2024,0.32900740655600463,False,False
25 De Mayo,2024,0.5774061739152418,False,False
25 De Mayo,2024,1.0954451150103355,False,False
9 De Julio,1981,,False,False
9 De Julio,1981,,False,False
9 De Julio,1981,,False,False
9 De Julio,1981,-inf,True,False
9 De Julio,1981,-1.5,False,False
9 De Julio,1981,-1.0954451150103321,False,False
9 De Julio,1981,-0.2091438788188418,False,False
9 De Julio,1981,0.06544556151489822,False,False
9 De Julio,1981,1.0954451150103317,False,False
9 De Julio,1982,2.3766534846039296,False,False
9 De Julio,1982,1.3692785216120025,False,False
9 De Julio,1982,1.0954451150103315,False,False
9 De Julio,1982,-2.48796009171838,True,False
9 De Julio,1982,-1.5066510307122365,True,False
9 De Julio,1982,-1.0954451150103321,False,False
9 De Julio,1982,0.335555303086956,False,False
9 De Julio,1982,0.5830145725520177,False,False
9 De Julio,1982,1.0954451150103317,False,False
9 De Julio,1983,3.522607820817537,False,False
9 De Julio,1983,1.571296067648966,False,False
9 De Julio,1983,1.095445115010331,False,False
9 De Julio,1983,-2.3594202477145587,True,False
9 De Julio,1983,-1.4852213144650106,False,False
9 De Julio,1983,-1.0954451150103317,False,False
9 De Julio,1983,-0.14937887931959073,False,False
9 De Julio,1983,0.12565617248750865,False,False
9 De Julio,1983,1.095445115010333,False,False
9 De Julio,1984,4.41829529720834,False,False
9 De Julio,1984,1.6454244181451139,False,False
9 De Julio,1984,1.0954451150103317,False,False
9 De Julio,1984,-1.4828019449291188,False,False
9 De Julio,1984,-1.260919699726537,False,False
9 De Julio,1984,-1.0954451150103317,False,False
9 De Julio,1984,-0.19769993518661758,False,False
9 De Julio,1984,0.07699843271057481,False,False
9 De Julio,1984,1.0954451150103348,False,False
9 De Julio,1985,8.069779013909455,False,False
9 De Julio,1985,1.7445654882075674,False,False
9 De Julio,1985,1.0954451150103315,False,False
9 De Julio,1985,-2.096423984613469,True,False
9 De Julio,1985,-1.4339668181404894,False,False
9 De Julio,1985,-1.0954451150103317,False,False
9 De Julio,1985,-0.37711660236109773,False,False
9 De Julio,1985,-0.10430925491485307,False,False
9 De Julio,1985,1.0954451150103384,False,False
9 De Julio,1986,7.729984798278925,False,False
9 De Julio,1986,1.7406024038197778,False,False
9 De Julio,1986,1.0954451150103321,False,False
9 De Julio,1986,-1.133415482948298,False,False
9 De Julio,1986,-1.1141365772175156,False,False
9 De Julio,1986,-1.0954451150103317,False,False
9 De Julio,1986,-0.6930999652413985,False,False
9 De Julio,1986,-0.41279012199236426,False,False
9 De Julio,1986,1.095445115010849,False,False
9 De Julio,1987,84.41013191777952,False,False
9 De Julio,1987,1.7884596659932417,False,False
9 De Julio,1987,1.0954451150103317,False,False
9 De Julio,1987,-0.7153588554082618,False,False
9 De Julio,1987,-0.8735499215829479,False,False
9 De Julio,1987,-1.0954451150103306,False,False
9 De Julio,1987,-0.6862777088679344,False,False
9 De Julio,1987,-0.4064222580351472,False,False
9 De Julio,1987,1.0954451150095668,False,False
9 De Julio,1988,58.02381506010952,False,False
9 De Julio,1988,1.7880168784457213,False,False
9 De Julio,1988,1.0954451150103306,False,False
9 De Julio,1988,-2.808982807559367,True,False
9 De Julio,1988,-1.5518270305440938,True,False
9 De Julio,1988,-1.095445115010332,False,False
9 De Julio,1988,-1.6328063195033327,True,False
9 De Julio,1988,-1.0902423390885327,False,False
9 De Julio,1988,-1.0954451150103355,False,False
9 De Julio,1989,5.774721754345859,False,False
9 De Julio,1989,1.7170254877251707,False,False
9 De Julio,1989,1.0954451150103324,False,False
9 De Julio,1989,-0.32903925491606645,False,False
9 De Julio,1989,-0.5774334988808595,False,False
9 De Julio,1989,-1.0954451150103313,False,False
9 De Julio,1989,-0.3030549679851129,False,False
9 De Julio,1989,-0.029537908792717078,False,False
9 De Julio,1989,1.0954451150103297,False,False
9 De Julio,1990,7.596998528102184,False,False
9 De Julio,1990,1.738907390845222,False,False
9 De Julio,1990,1.0954451150103315,False,False
9 De Julio,1990,-1.651589284220682,True,False
9 De Julio,1990,-1.317716532891042,False,False
9 De Julio,1990,-1.0954451150103317,False,False
9 De Julio,1990,-0.38012944228899764,False,False
9 De Julio,1990,-0.1073420426994727,False,False
9 De Julio,1990,1.0954451150103313,False,False
9 De Julio,1991,12.240408459028476,False,False
9 De Julio,1991,1.7696491634268827,False,False
9 De Julio,1991,1.095445115010332,False,False
